GO_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION
GO_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
GO_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE
GO_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION
GO_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION
GO_PRESYNAPSE_ORGANIZATION
GO_POSTSYNAPSE_ORGANIZATION
GO_REGULATION_OF_PRESYNAPSE_ORGANIZATION
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING
GO_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION
GO_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL
GO_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GO_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS
GO_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING
GO_TRANS_SYNAPTIC_SIGNALING_BY_LIPID
GO_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX
GO_REGULATION_OF_TRANSLATION_AT_SYNAPSE_MODULATING_SYNAPTIC_TRANSMISSION
GO_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION
GO_MAINTENANCE_OF_SYNAPSE_STRUCTURE
GO_SYNAPTIC_MEMBRANE_ADHESION
GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE
GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC
GO_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
GO_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION
GO_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS
GO_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION
GO_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION
GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_ORGANIZATION
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE
GO_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE
GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING
GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE
GO_EXCITATORY_SYNAPSE_ASSEMBLY
GO_INHIBITORY_SYNAPSE_ASSEMBLY
GO_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY
GO_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE
GO_PROTEIN_LOCALIZATION_TO_PRESYNAPSE
GO_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION
GO_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION
GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION
GO_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING
GO_SYNAPTIC_VESICLE_RECYCLING_VIA_ENDOSOME
GO_SYNAPTIC_VESICLE_ENDOCYTOSIS
GO_SYNAPTIC_VESICLE_TRANSPORT
GO_EXOCYTIC_INSERTION_OF_NEUROTRANSMITTER_RECEPTOR_TO_POSTSYNAPTIC_MEMBRANE
GO_POSTSYNAPSE_TO_NUCLEUS_SIGNALING_PATHWAY
GO_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON
GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS
