GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY
GO_B_CELL_HOMEOSTASIS
GO_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION
GO_B_CELL_PROLIFERATION
GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION
GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY
GO_B_CELL_MEDIATED_IMMUNITY
GO_B_CELL_DIFFERENTIATION
GO_B_CELL_ACTIVATION
GO_REGULATION_OF_B_CELL_DIFFERENTIATION
GO_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY
GO_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS
GO_REGULATION_OF_B_CELL_ACTIVATION
GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION
GO_REGULATION_OF_B_CELL_PROLIFERATION
GO_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION
GO_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE
GO_MATURE_B_CELL_DIFFERENTIATION
GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY
GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS
GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GO_B_CELL_APOPTOTIC_PROCESS
GO_B_1_B_CELL_DIFFERENTIATION
GO_MARGINAL_ZONE_B_CELL_DIFFERENTIATION
GO_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE
GO_B_CELL_LINEAGE_COMMITMENT
GO_IMMATURE_B_CELL_DIFFERENTIATION
GO_PRO_B_CELL_DIFFERENTIATION
GO_PRE_B_CELL_DIFFERENTIATION
GO_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY
GO_B_CELL_CHEMOTAXIS
GO_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY
GO_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY
GO_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION
